Sport,Entry,Contest_Date_EST,Place,Points,Winnings_Non_Ticket,Winnings_Ticket,Contest_Entries,Entry_Fee,Prize_Pool,Places_Paid
NBA,NBA $1 50/50,11/25/2014 19:00,29,243.25,$0.00 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50,11/25/2014 19:00,24,243.25,$1.80 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50,11/25/2014 19:00,29,243.25,$0.00 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50! by kingofamerica,11/25/2014 19:00,33,243.25,$1.80 ,$0.00 ,100,$1.00 ,$90.00 ,50
NBA,NBA $1 50/50,11/25/2014 19:00,30,243.25,$0.00 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50,11/25/2014 19:00,29,243.25,$0.00 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50,11/25/2014 19:00,26,243.25,$0.00 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50! by pjh5165,11/25/2014 19:00,17,243.25,$1.80 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50 [Top 50% Win],11/25/2014 19:00,60,243.25,$0.00 ,$0.00 ,100,$1.00 ,$90.00 ,50
NBA,NBA $1 50/50 [Top 50% Win],11/25/2014 19:00,61,243.25,$0.00 ,$0.00 ,100,$1.00 ,$90.00 ,50
NBA,NBA $1 50/50 [Top 50% Win],11/25/2014 19:00,65,243.25,$0.00 ,$0.00 ,100,$1.00 ,$90.00 ,50
NBA,NBA $1 50/50 [Top 50% Win],11/25/2014 19:00,59,243.25,$0.00 ,$0.00 ,100,$1.00 ,$90.00 ,50
NBA,NBA $1 50/50 [Top 50% Win],11/25/2014 19:00,65,243.25,$0.00 ,$0.00 ,100,$1.00 ,$90.00 ,50
NBA,NBA $1 50/50 [Top 50% Win],11/25/2014 19:00,64,243.25,$0.00 ,$0.00 ,100,$1.00 ,$90.00 ,50
NBA,NBA $1 50/50 [Top 50% Win],11/25/2014 19:00,67,243.25,$0.00 ,$0.00 ,100,$1.00 ,$90.00 ,50
NBA,NBA $1 50/50,11/24/2014 19:00,23,247,$1.80 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50,11/24/2014 19:00,25,247,$1.80 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50,11/24/2014 19:00,22,247,$1.80 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50,11/24/2014 19:00,19,247,$1.80 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50,11/24/2014 19:00,20,247,$1.80 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50,11/24/2014 19:00,17,247,$1.80 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50,11/24/2014 19:00,21,247,$1.80 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50 [Top 50% Win],11/24/2014 19:00,51,247,$0.00 ,$0.00 ,100,$1.00 ,$90.00 ,50
NBA,NBA $1 50/50 [Top 50% Win],11/24/2014 19:00,46,247,$1.80 ,$0.00 ,100,$1.00 ,$90.00 ,50
NBA,NBA $1 50/50 [Top 50% Win],11/24/2014 19:00,44,247,$1.80 ,$0.00 ,100,$1.00 ,$90.00 ,50
NBA,NBA $1 50/50 [Top 50% Win],11/24/2014 19:00,50,247,$0.60 ,$0.00 ,100,$1.00 ,$90.00 ,50
NBA,NBA $1 50/50 [Top 50% Win],11/24/2014 19:00,48,247,$1.80 ,$0.00 ,100,$1.00 ,$90.00 ,50
NBA,NBA $1 50/50 [Top 50% Win],11/24/2014 19:00,46,247,$1.80 ,$0.00 ,100,$1.00 ,$90.00 ,50
NBA,NBA $3 50/50 [Top 50% Win],11/24/2014 19:00,44,247,$0.00 ,$0.00 ,80,$3.00 ,$216.00 ,40
NBA,NBA $3 50/50 [Top 50% Win],11/24/2014 19:00,44,247,$0.00 ,$0.00 ,80,$3.00 ,$216.00 ,40
NBA,NBA $3 50/50 [Top 50% Win],11/24/2014 19:00,42,247,$0.00 ,$0.00 ,80,$3.00 ,$216.00 ,40
NBA,NBA $1 50/50 [Top 50% Win],11/24/2014 19:00,38,247,$1.80 ,$0.00 ,100,$1.00 ,$90.00 ,50
NBA,NBA $1 50/50 [Top 50% Win],11/24/2014 19:00,41,247,$1.80 ,$0.00 ,100,$1.00 ,$90.00 ,50
NBA,NBA BIG $10 50/50 [Top 50% Win],11/24/2014 19:00,71,247,$0.00 ,$0.00 ,120,$10.00 ,"$1,080.00 ",60
NBA,NBA $10 50/50 [Top 50% Win],11/24/2014 19:00,30,247,$0.00 ,$0.00 ,50,$10.00 ,$450.00 ,25
NBA,NBA $5 50/50 [Top 50% Win],11/24/2014 19:00,43,247,$0.00 ,$0.00 ,80,$5.00 ,$360.00 ,40
NBA,NBA $1 50/50 [Top 50% Win],11/24/2014 19:00,46,247,$1.80 ,$0.00 ,100,$1.00 ,$90.00 ,50
NBA,NBA $1 50/50 [Top 50% Win],11/24/2014 19:00,40,247,$1.80 ,$0.00 ,100,$1.00 ,$90.00 ,50
NBA,NBA $1 50/50 [Top 50% Win],11/24/2014 19:00,41,247,$1.80 ,$0.00 ,100,$1.00 ,$90.00 ,50
NBA,NBA $1 50/50 [Top 50% Win],11/24/2014 19:00,46,247,$1.80 ,$0.00 ,100,$1.00 ,$90.00 ,50
NBA,NBA $5 50/50 [Top 50% Win],11/24/2014 19:00,46,247,$0.00 ,$0.00 ,80,$5.00 ,$360.00 ,40
NBA,NBA $3 50/50 [Top 50% Win],11/24/2014 19:00,45,247,$0.00 ,$0.00 ,80,$3.00 ,$216.00 ,40
NBA,NBA $5 50/50 [Top 50% Win],11/24/2014 19:00,43,247,$0.00 ,$0.00 ,80,$5.00 ,$360.00 ,40
NBA,NBA $10 50/50 [Top 50% Win],11/24/2014 19:00,25,247,$18.00 ,$0.00 ,50,$10.00 ,$450.00 ,25
NBA,NBA $3 50/50 [Top 50% Win],11/24/2014 19:00,45,247,$0.00 ,$0.00 ,80,$3.00 ,$216.00 ,40
NBA,NBA $5 50/50 [Top 50% Win],11/24/2014 19:00,43,247,$0.00 ,$0.00 ,80,$5.00 ,$360.00 ,40
NBA,NBA $3 50/50 [Top 50% Win],11/24/2014 19:00,41,247,$0.00 ,$0.00 ,80,$3.00 ,$216.00 ,40
NBA,NBA $3 50/50 [Top 50% Win],11/24/2014 19:00,49,247,$0.00 ,$0.00 ,80,$3.00 ,$216.00 ,40
NBA,NBA $3 50/50 [Top 50% Win],11/24/2014 19:00,44,247,$0.00 ,$0.00 ,80,$3.00 ,$216.00 ,40
NBA,NBA $3 50/50 [Top 50% Win],11/24/2014 19:00,41,247,$0.00 ,$0.00 ,80,$3.00 ,$216.00 ,40
NBA,NBA $1 50/50 [Top 50% Win],11/24/2014 19:00,45,247,$1.80 ,$0.00 ,100,$1.00 ,$90.00 ,50
NBA,NBA $1 50/50 [Top 50% Win],11/24/2014 19:00,47,247,$1.80 ,$0.00 ,100,$1.00 ,$90.00 ,50
NBA,NBA $5 50/50 [Top 50% Win],11/24/2014 19:00,39,247,$9.00 ,$0.00 ,80,$5.00 ,$360.00 ,40
NBA,NBA $1 50/50 [Top 50% Win],11/24/2014 19:00,40,247,$1.80 ,$0.00 ,80,$1.00 ,$72.00 ,40
NBA,NBA $1 50/50 [Top 50% Win],11/24/2014 19:00,36,247,$1.80 ,$0.00 ,80,$1.00 ,$72.00 ,40
NBA,NBA $1 50/50 [Top 50% Win],11/24/2014 19:00,51,247,$0.00 ,$0.00 ,100,$1.00 ,$90.00 ,50
NBA,NBA $1 50/50 [Top 50% Win],11/24/2014 19:00,44,247,$0.00 ,$0.00 ,80,$1.00 ,$72.00 ,40
NBA,NBA $1 50/50 [Top 50% Win],11/24/2014 19:00,49,247,$1.80 ,$0.00 ,100,$1.00 ,$90.00 ,50
NBA,NBA $1 Head-to-Head vs. theyellowman86,11/24/2014 19:00,2,247,$0.00 ,$0.00 ,2,$1.00 ,$1.80 ,1
NBA,NBA $1 Head-to-Head vs. theyellowman86,11/24/2014 19:00,1,247,$1.80 ,$0.00 ,2,$1.00 ,$1.80 ,1
NBA,NBA $1 Head-to-Head vs. theyellowman86,11/24/2014 19:00,2,247,$0.00 ,$0.00 ,2,$1.00 ,$1.80 ,1
NBA,"NBA Daily Free Contest  [Play for FREE, Win Prizes",11/23/2014 18:00,1134,246,$0.00 ,$0.00 ,4800,$0.00 ,$10.00 ,5
NBA,NBA FREE 100-Player by mannp,11/23/2014 18:00,24,246,$0.00 ,$0.00 ,100,$0.00 ,$0.00 ,1
NBA,NBA $1 50/50,11/23/2014 18:00,23,246,$1.80 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50,11/23/2014 18:00,25,246,$1.80 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50,11/23/2014 18:00,28,246,$0.00 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50,11/23/2014 18:00,25,246,$1.80 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50,11/23/2014 18:00,23,246,$1.80 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50,11/23/2014 18:00,22,246,$1.80 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50,11/23/2014 18:00,21,246,$1.80 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50,11/23/2014 18:00,18,246,$1.80 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50,11/23/2014 18:00,23,246,$1.80 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $5 50/50,11/23/2014 18:00,4,246,$9.00 ,$0.00 ,10,$5.00 ,$45.00 ,5
NBA,NBA $10 50/50,11/23/2014 18:00,6,246,$0.00 ,$0.00 ,10,$10.00 ,$90.00 ,5
NBA,NBA $5 50/50,11/23/2014 18:00,5,246,$9.00 ,$0.00 ,10,$5.00 ,$45.00 ,5
NBA,NBA $5 50/50,11/23/2014 18:00,5,246,$9.00 ,$0.00 ,10,$5.00 ,$45.00 ,5
NBA,NBA $5 50/50,11/23/2014 18:00,7,246,$0.00 ,$0.00 ,10,$5.00 ,$45.00 ,5
NBA,NBA $1 50/50 [Top 50% Win],11/23/2014 18:00,24,246,$1.80 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50 [Top 50% Win],11/23/2014 18:00,23,246,$1.80 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $20 50/50 [Top 50% Win],11/23/2014 18:00,9,246,$36.00 ,$0.00 ,20,$20.00 ,$360.00 ,10
NBA,NBA $1 50/50 [Top 50% Win],11/23/2014 18:00,26,246,$0.00 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50 [Top 50% Win],11/23/2014 18:00,24,246,$1.80 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $10 50/50 [Top 50% Win],11/23/2014 18:00,9,246,$18.00 ,$0.00 ,30,$10.00 ,$270.00 ,15
NBA,NBA $20 50/50 [Top 50% Win],11/23/2014 18:00,8,246,$36.00 ,$0.00 ,20,$20.00 ,$360.00 ,10
NBA,NBA $1 50/50 [Top 50% Win],11/23/2014 18:00,13,246,$1.80 ,$0.00 ,30,$1.00 ,$27.00 ,15
NBA,NBA $1 50/50 [Top 50% Win],11/23/2014 18:00,15,246,$1.80 ,$0.00 ,30,$1.00 ,$27.00 ,15
NBA,NBA $5 50/50 [Top 50% Win],11/23/2014 18:00,8,246,$9.00 ,$0.00 ,20,$5.00 ,$90.00 ,10
NBA,NBA $1 50/50,11/22/2014 19:00,29,247.25,$0.00 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $10 50/50,11/22/2014 19:00,6,247.25,$0.00 ,$0.00 ,10,$10.00 ,$90.00 ,5
NBA,NBA $1 50/50,11/22/2014 19:00,29,247.25,$0.00 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50,11/22/2014 19:00,28,247.25,$0.00 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50,11/22/2014 19:00,25,247.25,$1.80 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50,11/22/2014 19:00,28,247.25,$0.00 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50,11/22/2014 19:00,24,247.25,$1.80 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50,11/22/2014 19:00,27,247.25,$0.00 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50,11/22/2014 19:00,33,247.25,$0.00 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $3 50/50 [Top 50% Win],11/22/2014 19:00,54,247.25,$0.00 ,$0.00 ,80,$3.00 ,$216.00 ,40
NBA,NBA $5 50/50 [Top 50% Win],11/22/2014 19:00,60,247.25,$0.00 ,$0.00 ,80,$5.00 ,$360.00 ,40
NBA,NBA $5 50/50 [Top 50% Win],11/22/2014 19:00,60,247.25,$0.00 ,$0.00 ,80,$5.00 ,$360.00 ,40
NBA,NBA $1 50/50 [Top 50% Win],11/22/2014 19:00,73,247.25,$0.00 ,$0.00 ,100,$1.00 ,$90.00 ,50
NBA,NBA $1 50/50 [Top 50% Win],11/22/2014 19:00,72,247.25,$0.00 ,$0.00 ,100,$1.00 ,$90.00 ,50
NBA,NBA $5 50/50 [Top 50% Win],11/22/2014 19:00,46,247.25,$0.00 ,$0.00 ,80,$5.00 ,$360.00 ,40
NBA,NBA $1 50/50 [Top 50% Win],11/22/2014 19:00,71,247.25,$0.00 ,$0.00 ,100,$1.00 ,$90.00 ,50
NBA,NBA $1 50/50 [Top 50% Win],11/22/2014 19:00,67,247.25,$0.00 ,$0.00 ,100,$1.00 ,$90.00 ,50
NBA,NBA $5 50/50 [Top 50% Win],11/22/2014 19:00,52,247.25,$0.00 ,$0.00 ,80,$5.00 ,$360.00 ,40
NBA,NBA $5 50/50 [Top 50% Win],11/22/2014 19:00,55,247.25,$0.00 ,$0.00 ,80,$5.00 ,$360.00 ,40
NBA,NBA $1 50/50 [Top 50% Win],11/22/2014 19:00,70,247.25,$0.00 ,$0.00 ,100,$1.00 ,$90.00 ,50
NBA,NBA $1 50/50 [Top 50% Win],11/22/2014 19:00,68,247.25,$0.00 ,$0.00 ,100,$1.00 ,$90.00 ,50
NBA,NBA $1 50/50 [Top 50% Win],11/22/2014 19:00,68,247.25,$0.00 ,$0.00 ,100,$1.00 ,$90.00 ,50
NBA,NBA $1 50/50 [Top 50% Win],11/22/2014 19:00,65,247.25,$0.00 ,$0.00 ,100,$1.00 ,$90.00 ,50
NBA,NBA $1 50/50 [Top 50% Win],11/22/2014 19:00,67,247.25,$0.00 ,$0.00 ,100,$1.00 ,$90.00 ,50
NBA,NBA $5 50/50 [Top 50% Win],11/22/2014 19:00,55,247.25,$0.00 ,$0.00 ,80,$5.00 ,$360.00 ,40
NBA,NBA $1 50/50 [Top 50% Win],11/22/2014 19:00,64,247.25,$0.00 ,$0.00 ,100,$1.00 ,$90.00 ,50
NBA,NBA $1 Head-to-Head vs. theyellowman86,11/22/2014 19:00,2,247.25,$0.00 ,$0.00 ,2,$1.00 ,$1.80 ,1
NBA,NBA $1 Head-to-Head vs. theyellowman86,11/22/2014 19:00,2,247.25,$0.00 ,$0.00 ,2,$1.00 ,$1.80 ,1
NBA,NBA $1 Head-to-Head vs. theyellowman86,11/22/2014 19:00,2,247.25,$0.00 ,$0.00 ,2,$1.00 ,$1.80 ,1
NBA,NBA $1 Head-to-Head vs. theyellowman86,11/22/2014 19:00,2,247.25,$0.00 ,$0.00 ,2,$1.00 ,$1.80 ,1
NBA,NBA $1 Head-to-Head vs. theyellowman86,11/22/2014 19:00,2,247.25,$0.00 ,$0.00 ,2,$1.00 ,$1.80 ,1
NBA,NBA $1 Head-to-Head vs. theyellowman86,11/22/2014 19:00,1,247.25,$1.80 ,$0.00 ,2,$1.00 ,$1.80 ,1
NBA,NBA $1 Head-to-Head vs. theyellowman86,11/22/2014 19:00,1,247.25,$1.80 ,$0.00 ,2,$1.00 ,$1.80 ,1
NBA,NBA $1 Head-to-Head vs. theyellowman86,11/22/2014 19:00,2,247.25,$0.00 ,$0.00 ,2,$1.00 ,$1.80 ,1
NBA,NBA $1 Head-to-Head vs. theyellowman86,11/22/2014 19:00,2,247.25,$0.00 ,$0.00 ,2,$1.00 ,$1.80 ,1
NBA,NBA $1 Head-to-Head vs. theyellowman86,11/22/2014 19:00,2,247.25,$0.00 ,$0.00 ,2,$1.00 ,$1.80 ,1
NBA,NBA $5 50/50 [Top 50% Win],11/22/2014 19:00,53,247.25,$0.00 ,$0.00 ,80,$5.00 ,$360.00 ,40
NBA,NBA $5 50/50 [Top 50% Win],11/22/2014 19:00,28,247.25,$0.00 ,$0.00 ,40,$5.00 ,$180.00 ,20
NBA,NBA $3 50/50 [Top 50% Win],11/22/2014 19:00,34,247.25,$0.00 ,$0.00 ,50,$3.00 ,$135.00 ,25
NBA,NBA $3 50/50 [Top 50% Win],11/22/2014 19:00,33,247.25,$0.00 ,$0.00 ,50,$3.00 ,$135.00 ,25
NBA,NBA $1 50/50 [Top 50% Win],11/22/2014 19:00,27,247.25,$0.00 ,$0.00 ,40,$1.00 ,$36.00 ,20
NBA,NBA $1 50/50 [Top 50% Win],11/22/2014 19:00,29,247.25,$0.00 ,$0.00 ,40,$1.00 ,$36.00 ,20
NBA,NBA $1 50/50 [Top 50% Win],11/22/2014 19:00,25,247.25,$0.00 ,$0.00 ,40,$1.00 ,$36.00 ,20
NBA,NBA $1 50/50 [Top 50% Win],11/22/2014 19:00,31,247.25,$0.00 ,$0.00 ,40,$1.00 ,$36.00 ,20
NBA,NBA $3 50/50 [Top 50% Win],11/22/2014 19:00,17,247.25,$0.00 ,$0.00 ,30,$3.00 ,$81.00 ,15
NBA,NBA $1 50/50 [Top 50% Win],11/22/2014 19:00,11,247.25,$0.00 ,$0.00 ,20,$1.00 ,$18.00 ,10
NBA,NBA $1 50/50 [Top 50% Win],11/22/2014 19:00,12,247.25,$0.00 ,$0.00 ,20,$1.00 ,$18.00 ,10
NBA,NBA $20 50/50,11/21/2014 19:00,4,205.25,$36.00 ,$0.00 ,10,$20.00 ,$180.00 ,5
NBA,NBA $10 50/50,11/21/2014 19:00,3,205.25,$18.00 ,$0.00 ,10,$10.00 ,$90.00 ,5
NBA,NBA $10 50/50,11/21/2014 19:00,3,205.25,$18.00 ,$0.00 ,10,$10.00 ,$90.00 ,5
NBA,NBA $1 50/50,11/21/2014 19:00,14,205.25,$1.80 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50,11/21/2014 19:00,16,205.25,$1.80 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50,11/21/2014 19:00,15,205.25,$1.80 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50,11/21/2014 19:00,14,205.25,$1.80 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50,11/21/2014 19:00,13,205.25,$1.80 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $10 50/50,11/21/2014 19:00,3,205.25,$18.00 ,$0.00 ,10,$10.00 ,$90.00 ,5
NBA,NBA $1 50/50,11/21/2014 19:00,14,205.25,$1.80 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50,11/21/2014 19:00,13,205.25,$1.80 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50,11/21/2014 19:00,14,205.25,$1.80 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50,11/21/2014 19:00,15,205.25,$1.80 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50,11/21/2014 19:00,16,205.25,$1.80 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50,11/21/2014 19:00,15,205.25,$1.80 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50,11/21/2014 19:00,13,205.25,$1.80 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50,11/21/2014 19:00,17,205.25,$1.80 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50,11/21/2014 19:00,14,205.25,$1.80 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50,11/21/2014 19:00,18,205.25,$1.80 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50,11/21/2014 19:00,18,205.25,$1.80 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50,11/21/2014 19:00,18,205.25,$1.80 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50,11/21/2014 19:00,14,205.25,$1.80 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $5 50/50,11/21/2014 19:00,4,205.25,$9.00 ,$0.00 ,10,$5.00 ,$45.00 ,5
NBA,NBA $1 50/50 [Top 50% Win],11/21/2014 19:00,10,205.25,$1.80 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50 [Top 50% Win],11/21/2014 19:00,10,205.25,$1.80 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $20 50/50 [Top 50% Win],11/21/2014 19:00,9,205.25,$36.00 ,$0.00 ,20,$20.00 ,$360.00 ,10
NBA,NBA $20 50/50 [Top 50% Win],11/21/2014 19:00,8,205.25,$36.00 ,$0.00 ,20,$20.00 ,$360.00 ,10
NBA,NBA $5 50/50 [Top 50% Win],11/21/2014 19:00,8,205.25,$9.00 ,$0.00 ,30,$5.00 ,$135.00 ,15
NBA,NBA $1 50/50 [Top 50% Win],11/21/2014 19:00,16,205.25,$1.80 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $5 50/50 [Top 50% Win],11/21/2014 19:00,11,205.25,$9.00 ,$0.00 ,30,$5.00 ,$135.00 ,15
NBA,NBA $5 50/50 [Top 50% Win],11/21/2014 19:00,10,205.25,$9.00 ,$0.00 ,30,$5.00 ,$135.00 ,15
NBA,NBA $1 50/50,11/20/2014 20:00,46,218,$0.00 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50,11/20/2014 20:00,46,218,$0.00 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,"NBA $35K Layup [$35,000 Guaranteed] (1/Unl.)",11/20/2014 20:00,15108,220.5,$0.00 ,$0.00 ,20125,$2.00 ,"$35,000.00 ",4030
NBA,"NBA $35K Layup [$35,000 Guaranteed] (2/Unl.)",11/20/2014 20:00,13373,224.25,$0.00 ,$0.00 ,20125,$2.00 ,"$35,000.00 ",4030
NBA,"NBA $35K Layup [$35,000 Guaranteed] (3/Unl.)",11/20/2014 20:00,16304,218,$0.00 ,$0.00 ,20125,$2.00 ,"$35,000.00 ",4030
NBA,NBA $3 50/50 [Top 50% Win],11/20/2014 20:00,56,218,$0.00 ,$0.00 ,60,$3.00 ,$162.00 ,30
NBA,NBA $3 50/50 [Top 50% Win],11/20/2014 20:00,56,218,$0.00 ,$0.00 ,60,$3.00 ,$162.00 ,30
NBA,NBA $3 50/50 [Top 50% Win],11/20/2014 20:00,54,218,$0.00 ,$0.00 ,60,$3.00 ,$162.00 ,30
NBA,NBA $3 50/50 [Top 50% Win],11/20/2014 20:00,50,218,$0.00 ,$0.00 ,60,$3.00 ,$162.00 ,30
NBA,NBA $1 50/50,11/20/2014 20:00,47,218,$0.00 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50,11/20/2014 20:00,45,218,$0.00 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50,11/20/2014 20:00,45,218,$0.00 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50,11/20/2014 20:00,44,218,$0.00 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50,11/20/2014 20:00,33,224.25,$0.00 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50,11/20/2014 20:00,37,224.25,$0.00 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50,11/20/2014 20:00,37,224.25,$0.00 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50 [Top 50% Win],11/20/2014 20:00,64,218,$0.00 ,$0.00 ,80,$1.00 ,$72.00 ,40
NBA,NBA $1 50/50 [Top 50% Win],11/20/2014 20:00,68,218,$0.00 ,$0.00 ,80,$1.00 ,$72.00 ,40
NBA,NBA $3 50/50 [Top 50% Win],11/20/2014 20:00,55,218,$0.00 ,$0.00 ,60,$3.00 ,$162.00 ,30
NBA,NBA $1 50/50 [Top 50% Win],11/20/2014 20:00,73,218,$0.00 ,$0.00 ,80,$1.00 ,$72.00 ,40
NBA,NBA $1 50/50 [Top 50% Win],11/20/2014 20:00,71,218,$0.00 ,$0.00 ,80,$1.00 ,$72.00 ,40
NBA,NBA $1 50/50 [Top 50% Win],11/20/2014 20:00,71,218,$0.00 ,$0.00 ,80,$1.00 ,$72.00 ,40
NBA,NBA $3 50/50 [Top 50% Win],11/20/2014 20:00,52,218,$0.00 ,$0.00 ,60,$3.00 ,$162.00 ,30
NBA,NBA $1 50/50 [Top 50% Win],11/20/2014 20:00,70,218,$0.00 ,$0.00 ,80,$1.00 ,$72.00 ,40
NBA,"NBA GIANT $1 50/50 [Top 50% Win, $5K Gtd] (1/50)",11/19/2014 19:00,5617,201.75,$0.00 ,$0.00 ,6668,$1.00 ,"$6,001.20 ",3334
NBA,NBA BIG $1 50/50 [Top 50% Win],11/19/2014 19:00,339,201.75,$0.00 ,$0.00 ,400,$1.00 ,$360.00 ,200
NBA,NBA $3 50/50 [Top 50% Win] (Multi-Entry) (1/12),11/19/2014 19:00,104,201.75,$0.00 ,$0.00 ,120,$3.00 ,$324.00 ,60
NBA,NBA BIG $1 50/50 [Top 50% Win],11/19/2014 19:00,345,201.75,$0.00 ,$0.00 ,400,$1.00 ,$360.00 ,200
NBA,NBA $3 50/50 [Top 50% Win] (Multi-Entry) (1/12),11/19/2014 19:00,106,201.75,$0.00 ,$0.00 ,120,$3.00 ,$324.00 ,60
NBA,NBA $5 50/50 [Top 50% Win],11/19/2014 19:00,69,201.75,$0.00 ,$0.00 ,80,$5.00 ,$360.00 ,40
NBA,NBA $1 50/50,11/19/2014 19:00,42,201.75,$0.00 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50,11/19/2014 19:00,41,201.75,$0.00 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50,11/19/2014 19:00,41,201.75,$0.00 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50,11/19/2014 19:00,43,201.75,$0.00 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50,11/19/2014 19:00,42,201.75,$0.00 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50,11/19/2014 19:00,41,201.75,$0.00 ,$0.00 ,50,$1.00 ,$45.00 ,25
NBA,NBA $1 50/50,11/19/2014 19:00,40,201.75,$0.00 ,$0.00 ,50,$1.00 ,$45.00 ,25
